"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"GADD45A" 1940.1017196496 0.902164781639704 0.142556356476636 6.32847811165519 2.47590969140106e-10 4.63598992704534e-07
"SMO" 301.707222285809 -0.650313471653547 0.103870645360023 -6.26080130146025 3.83004286789727e-10 7.00077121353509e-07
"FAM64A" 353.577331590877 -0.731604845827002 0.117381452146451 -6.2327125150421 4.5842700740388e-10 8.18452124613858e-07
"DEPDC1B" 980.521137604994 -0.590536340708568 0.0948595853371949 -6.22537341492062 4.80410403030528e-10 8.38206969105765e-07
"ZNF641" 304.201962237032 0.633036337316167 0.102018268027866 6.20512727331591 5.46526543074785e-10 9.32374282485584e-07
"DNAJA1" 6222.50818546045 -0.487425130648433 0.0788787479034343 -6.17942276727254 6.43363980944136e-10 1.07371853950177e-06
"SPAG5" 2155.42272667062 -0.63733485334006 0.103418380933592 -6.16268450140706 7.15219204686627e-10 1.16824209242111e-06
"ZNF213" 496.315577483337 0.61764635246457 0.100626362495654 6.13801728638701 8.3557772123197e-10 1.33640211789538e-06
"BEX2" 1108.22887193743 1.19878543243326 0.196286362687372 6.10732918996814 1.01312142728274e-09 1.56704221223511e-06
"LIX1" 174.879432063758 -1.57372668785551 0.257727992441097 -6.10615351848204 1.02060844876587e-09 1.56704221223511e-06
"BRSK1" 345.518740689742 0.612813548432084 0.10080409273676 6.07925265527051 1.20743978499971e-09 1.81755200577309e-06
"TGFBR2" 3249.41437885313 -0.521000493954101 0.0860772679441672 -6.05270713624462 1.42431673610492e-09 2.10278453520721e-06
"COPB2" 5268.07596377806 -0.324838484969957 0.0537130879781062 -6.04765983855486 1.4696483719029e-09 2.12877180209406e-06
"HMMR" 869.118964203696 -0.824990622237431 0.137173541355438 -6.01421100662373 1.8076493018772e-09 2.52798538603103e-06
"TGFB2" 2194.64735599841 -0.816342920816172 0.135742664903314 -6.01390079823197 1.81111366720993e-09 2.52798538603103e-06
"TMEM19" 751.802999585194 -0.539292185367198 0.0900438811750058 -5.98921523961245 2.10855961553609e-09 2.89060931579831e-06
"MXD1" 304.472795785739 0.771746174936919 0.129130139362135 5.97649920265802 2.27983669301811e-09 3.07058005128071e-06
"KLF4" 988.691713533281 0.903836716156577 0.153697640771355 5.88061541882189 4.08743868586764e-09 5.41021841231136e-06
"CDH6" 4925.20431628994 -1.34012853481711 0.229610609830321 -5.83652704815096 5.33001131523397e-09 6.81974947784186e-06
"DHX15" 5059.58251591302 -0.408563632663145 0.0699995572399602 -5.83666024147237 5.32575413016586e-09 6.81974947784186e-06
"PRC1" 1474.04879661283 -0.650364143048595 0.111667843602141 -5.82409512057708 5.74228657529743e-09 7.22680885878007e-06
"COBLL1" 344.074312521933 0.692093186087356 0.119084583524216 5.81177819668504 6.18127053459956e-09 7.65380869260013e-06
"AURKA" 2289.28996138056 -0.791452270746712 0.136401263606982 -5.80238224938408 6.53793053526967e-09 7.96693535226433e-06
"SF3B1" 5690.7580187025 -0.285587827891488 0.0493613861742664 -5.78565251152477 7.22313921036611e-09 8.66438120593447e-06
"VCP" 11316.6443168477 -0.410633964859033 0.0714167673259625 -5.74982570948368 8.93354942044446e-09 1.05512090616542e-05
"CCNB1IP1" 793.079569890832 0.550692956009647 0.0958325392719876 5.74640889402602 9.11587113289947e-09 1.06034155586772e-05
"EID1" 1817.81350692204 -0.461510760870323 0.080604899200486 -5.72559193607353 1.0307370761341e-08 1.1810400796241e-05
"UBAP2L" 4052.74896505769 -0.381171393651857 0.0674562887259845 -5.65064282146059 1.59848930312353e-08 1.80464740883519e-05
"CEACAM19" 133.876324320389 0.978506182509867 0.173891478359066 5.62710830768466 1.83255672509784e-08 2.01311634353234e-05
"NES" 186.860109219237 -1.12185615518295 0.199376477352117 -5.6268230339011 1.83558869411572e-08 2.01311634353234e-05
"VEGFA" 1137.48288721213 0.904559913564952 0.160928520917112 5.62088005538097 1.89987147534172e-08 2.0542694811547e-05
"BRPF3" 1062.87671403598 0.37434712010095 0.0667217322337389 5.61057256111908 2.01658294424547e-08 2.15018156430174e-05
"HIST1H2BK" 3545.84684028849 -0.523470151800617 0.0936382934622175 -5.59034271605809 2.26621878595751e-08 2.38325501641038e-05
"UBE2L3" 3444.27835112056 -0.280388692100405 0.050245204936311 -5.5804069752689 2.39956461177757e-08 2.48938615197519e-05
"RNF19B" 702.948915116385 0.634722812862609 0.113873152390489 5.57394609298286 2.49032823596819e-08 2.54909998233704e-05
"SYT7" 436.012823834158 0.911916358174123 0.163854215628188 5.56541285604399 2.61532458339765e-08 2.64182195088733e-05
"VOPP1" 2913.3555407675 -0.315959342938402 0.0568851692080377 -5.55433599543127 2.78669009942173e-08 2.77836621990398e-05
"ATP2C2" 340.491238240555 0.743856067278418 0.134204348507564 5.54271210695153 2.97822304489324e-08 2.93125875841608e-05
"KIF13A" 2924.2375327144 -0.409935416864627 0.0741243601808889 -5.53037376463344 3.1954918483416e-08 3.0286161629282e-05
"SRXN1" 1770.06388399936 0.641145183103571 0.115919785231729 5.53093832792988 3.18522306181582e-08 3.0286161629282e-05
"TUBB" 26074.4514275352 -0.588782433912307 0.106380428156826 -5.5346875747137 3.11783606187753e-08 3.0286161629282e-05
"NPAS3" 254.306651719319 -1.05842684066762 0.193255947364809 -5.47681380625055 4.33052463572248e-08 4.05432166200506e-05
"CDC20" 3345.2544321537 -0.654036990335492 0.119785011354601 -5.46009039811616 4.758922095059e-08 4.40171625587565e-05
"MYH10" 2438.98198213966 -0.419292584226244 0.076868438994551 -5.45467801493884 4.90616635549096e-08 4.48220707297874e-05
"RABEPK" 933.514022221775 0.451867563730239 0.0828713186088944 5.45264117085909 4.9627146177308e-08 4.48220707297874e-05
"CAND1" 4610.51197589837 -0.321417742767294 0.0591076964619994 -5.43783232990538 5.39326911305836e-08 4.8144333698778e-05
"CALM3" 4116.63453203832 -0.39865558082239 0.0733677056112525 -5.43366563668644 5.52079881138349e-08 4.87162902011391e-05
"RBBP8" 1541.06663739219 0.364972882282246 0.0675196509981632 5.4054320021911 6.46523751450685e-08 5.64018504532603e-05
"DAG1" 6982.60996945162 -0.423029161468047 0.0783389944161359 -5.39998202199176 6.66475756283456e-08 5.74891503481808e-05
"E2F8" 329.620004078906 -0.73378844244734 0.136139383383693 -5.38997918316731 7.0465845703308e-08 6.01073663849217e-05
"PLK1" 1780.97963272018 -0.772985345396908 0.143898836856573 -5.37172754333905 7.79858795458749e-08 6.57909447553496e-05
"ECT2" 2248.80668006801 -0.540001509906975 0.100821354185155 -5.35602317853499 8.50736002488375e-08 7.09902205554702e-05
"KIAA0391" 769.612959677447 -0.396440817592653 0.0740594988425093 -5.35300432474842 8.65057808416611e-08 7.14091268302615e-05
"SMC4" 6097.2964706935 -0.657660747720047 0.123283041168929 -5.33455973736799 9.57766537541078e-08 7.82209969010942e-05
"MKI67" 8003.47083290871 -0.849786056377644 0.15939717884622 -5.33124903796123 9.75395474445163e-08 7.85737018776109e-05
"PRR11" 2752.49489463743 -0.508852370758639 0.0954709033458644 -5.3299209803767 9.82555084049843e-08 7.85737018776109e-05
"MORF4L2" 11196.7506165986 -0.278785018119784 0.0524524530108762 -5.31500439191999 1.06654754439585e-07 8.44111907044016e-05
"F2R" 1110.58403304251 -0.583998163937564 0.110167866948591 -5.30098458028674 1.15179817864427e-07 9.02281083413479e-05
"MAL2" 11310.1037869932 0.337771235064807 0.0639426767656996 5.2824068704924 1.27497651597699e-07 9.78799471315537e-05
"TMEM100" 346.963097766009 -1.70756192186351 0.3231580139991 -5.28398445309255 1.26403983284125e-07 9.78799471315537e-05
"PSMC2" 2637.24314986965 -0.351862272418857 0.0666575395967071 -5.27865676632683 1.30134304922442e-07 9.89149563257014e-05
"XRCC5" 8790.78985309656 -0.242249908132763 0.0459738316519934 -5.26929993493938 1.36945038985939e-07 0.00010307128081324
"BUB1B" 1540.24692509727 -0.669643902640057 0.127400002124887 -5.25623148721474 1.47037194698865e-07 0.00010959267414594
"H2AFV" 2344.40458846136 -0.294706097950038 0.0561009795591955 -5.25313640270891 1.49530709685643e-07 0.000110379544063143
"LPHN2" 2076.78674874541 -0.424870589450416 0.0809351150188897 -5.24952104350817 1.52495179538838e-07 0.000111495761268539
"ALDH18A1" 2188.36200780943 -0.324384615652211 0.061902478780866 -5.24025244288729 1.60357077327193e-07 0.000115534037577576
"TMEM14A" 451.178943272033 -0.538717226543944 0.102818802845871 -5.23948160874329 1.61028292572628e-07 0.000115534037577576
"ZSCAN18" 743.695351056131 0.428184532233809 0.0820435433814605 5.21899121595676 1.79900294320717e-07 0.000127879125879643
"CENPF" 4543.95688747515 -0.747547957640802 0.143609766541859 -5.20541169059633 1.93566983491491e-07 0.000135092157478561
"TOP2A" 4552.77412765695 -0.582320683533243 0.111851609120647 -5.20618959451114 1.92757705313448e-07 0.000135092157478561
"RACGAP1" 2401.03893357587 -0.59037291746585 0.113589055763893 -5.19744541844771 2.02045837017061e-07 0.000139739269439638
"TTK" 608.122521234576 -0.692715209324972 0.13392957583836 -5.17223477330365 2.31310695950032e-07 0.000158551090429321
"ILF2" 5467.65272555645 -0.339513274707701 0.0657163511227021 -5.1663439753948 2.38717296246772e-07 0.000162179883476678
"PKN1" 2681.54308852318 0.448808251864513 0.0869364109474199 5.16248884642773 2.4368789909643e-07 0.000164104561523096
"DDX23" 3303.69362686513 -0.389085783921101 0.0757133670719039 -5.13893119495785 2.76305539826401e-07 0.000184451967760633
"IK" 2576.32523673241 -0.280675676248422 0.0546416704492182 -5.13665987772592 2.79664438415663e-07 0.000185084818423883
"CD276" 3105.6734911496 -0.273924700336861 0.0534172847672356 -5.12801617548478 2.92811289558781e-07 0.000190501039825658
"DNAJC1" 362.478498117522 0.604078979973626 0.11776806362032 5.12939553732628 2.9067401747417e-07 0.000190501039825658
"NCAPH" 902.550702748882 -0.582166468846329 0.113636861506012 -5.12304248050296 3.00644581339154e-07 0.000193953651339553
"NCAPD2" 4903.8143100952 -0.546324747125549 0.10715393131428 -5.0985039972373 3.42348305144619e-07 0.00021901732821627
"IL20RA" 259.036472528694 -0.757838581064808 0.149404580655943 -5.07239187538699 3.9284635384628e-07 0.000249246401527099
"CBR1" 1753.25048976306 -0.466113477973263 0.0919469628061515 -5.06937329682062 3.99127732795687e-07 0.000251156033169876
"NASP" 3567.96223267349 -0.466559667244236 0.0921120216637164 -5.06513328898108 4.08114694622301e-07 0.000254723293545968
"HSPE1" 2619.39948298141 -0.606733034903391 0.12014194101704 -5.05013511324356 4.41497677999884e-07 0.000269384655174295
"SNX24" 611.367744899008 0.415123734926582 0.0821817141057444 5.05129078218588 4.38834422420911e-07 0.000269384655174295
"TRPS1" 868.768202732184 -0.443537085681445 0.0878315452809427 -5.04986089294824 4.42131907671762e-07 0.000269384655174295
"RAD23A" 2154.69819555851 0.253053649125998 0.0501393306560991 5.04700892123329 4.48780403137424e-07 0.000271282453140631
"ASPM" 1915.96432972507 -0.922974279629904 0.183201616324243 -5.03802476281848 4.70360601546937e-07 0.000282106120162175
"CKS2" 1344.46310695001 -0.597309674618837 0.118885840569558 -5.02422888846348 5.05459263829009e-07 0.000297770104995014
"COX19" 393.240113763257 0.547121003363167 0.10889997610062 5.02406908572361 5.05880259641765e-07 0.000297770104995014
"TACC3" 2908.22234803166 -0.647517534962239 0.128904783615452 -5.02322347395507 5.0811363494004e-07 0.000297770104995014
"MTRNR2L1" 1528.23531716768 0.946945462702334 0.1888656257028 5.01385818186129 5.33493143417086e-07 0.000308309702427714
"STMN1" 3531.66031084528 -0.411785577687538 0.0821332433021842 -5.01362860069337 5.34130394983534e-07 0.000308309702427714
"USP36" 1530.6560368947 0.524055161540294 0.10461855728085 5.00919889512013 5.46570657185407e-07 0.000313136039941222
"CEBPG" 2840.44653274298 0.689378112251823 0.137801836960131 5.00267723173586 5.65395611719597e-07 0.000313759260991432
"HIAT1" 1207.29122359712 -0.385000447697446 0.0769629608501141 -5.00241211414979 5.66173953801797e-07 0.000313759260991432
"PPP1R15A" 1440.84287495678 1.38780207463957 0.277462760048298 5.00175978353993 5.68093490657927e-07 0.000313759260991432
"PTP4A2" 6019.0231892873 0.367251911472683 0.0733450831113823 5.00717833961647 5.52337467737477e-07 0.000313759260991432
"SNRPD3" 3093.12836532184 -0.31127308761095 0.0622188245096246 -5.00287638129195 5.64811619629882e-07 0.000313759260991432
"OAT" 2265.24068464041 -0.396112950977377 0.0793293199335542 -4.99327299552245 5.93645519663044e-07 0.000323461567799806
"SLC3A2" 11260.7912677902 0.599165479142666 0.119997987786806 4.99312938652913 5.94087287479127e-07 0.000323461567799806
"EHMT2" 1460.95220884017 -0.402395344610207 0.0806539573056974 -4.98915810274546 6.06430007188268e-07 0.000327856560928474
"CDKN1A" 5316.03292706013 0.832392161716106 0.167332446015238 4.97448152787002 6.54225020389289e-07 0.000351222760946054
"EIF4E2" 1252.20851813017 -0.328165946096189 0.0661990367211453 -4.95726165138241 7.14936664475357e-07 0.000381150609248425
"GPCPD1" 291.977591906917 0.762429608688591 0.154316888397275 4.94067510437214 7.78525405308713e-07 0.000409365721681849
"HSPA8" 30475.3335447227 -0.7800504980873 0.157876999434442 -4.94087486386016 7.77728126368386e-07 0.000409365721681849
"PLA2G12A" 1111.64519451043 0.336341871989982 0.0681107283413249 4.93816290297858 7.88619541995103e-07 0.000411852532237851
"ACTB" 100434.813657143 -0.397574899793962 0.0806590538743017 -4.92907963455087 8.26178958444079e-07 0.000428552423241567
"NCAPG" 2182.2530641628 -0.75494554974634 0.153912110933869 -4.90504317799082 9.3406789602612e-07 0.000481264378375337
"MGLL" 88.8827754740852 0.9872768133408 0.201447758105545 4.90090742446254 9.53950034535528e-07 0.000488231627675283
"FAM83D" 2156.16834105018 -0.834016264566325 0.170258553128111 -4.8985278521589 9.65573534793075e-07 0.000490907816331552
"HNRNPM" 7543.96764064337 -0.360573238933586 0.0740293345970512 -4.87068053355094 1.11214531942719e-06 0.000561706553765956
"UCHL1" 8840.2899516857 0.35726240639149 0.0734197988599246 4.86602267970115 1.13866456820616e-06 0.000571341692164618
"CELSR2" 6335.56188349054 -0.391831165415932 0.0805499236095801 -4.86445111127741 1.14774871360743e-06 0.000572160186647029
"ADORA1" 1020.86870133842 -0.669842432963953 0.137874992505833 -4.85833160016756 1.18379031167275e-06 0.000586319885336237
"EMP2" 915.329215817932 -0.546497141863523 0.112574760088138 -4.85452637372404 1.20674809634217e-06 0.000593859303565309
"C10orf47" 433.905189501872 0.757174679852998 0.156070944091756 4.85147753964919 1.22545089532552e-06 0.000599222071555034
"PSMA2" 2426.57462108341 -0.381993732799622 0.0788200145375956 -4.84640525684525 1.2571858254202e-06 0.000610849087452588
"HNRNPA2B1" 16136.8569747529 -0.455894302105362 0.0941776944997395 -4.84078851714323 1.29324944894208e-06 0.000624419875442036
"MAN2A2" 592.399076925011 0.395367418518321 0.081847545374481 4.83053482800708 1.36166792533167e-06 0.000641105380768206
"NONO" 8255.9085641818 -0.266943579457232 0.0552748737076977 -4.82938379685628 1.36956210037757e-06 0.000641105380768206
"RPA1" 2051.84316992099 -0.332794714286532 0.0688772635599489 -4.83170638736071 1.35367790773394e-06 0.000641105380768206
"SRSF2" 8342.8754772935 -0.477124216028115 0.0987406330203162 -4.83209598149877 1.35103088618199e-06 0.000641105380768206
"STIM1" 2894.9318361271 0.323348786469549 0.0669344759374502 4.83082569842955 1.35967997129666e-06 0.000641105380768206
"HNRNPA1" 19884.7894505125 -0.42246384237258 0.0875552530145544 -4.82511131916155 1.39925092175208e-06 0.000642552270200852
"ITPKA" 163.908294839663 1.36687870536107 0.283370115410743 4.823651581536 1.40953554308256e-06 0.000642552270200852
"SHCBP1" 704.502480346348 -0.668839134494425 0.138573901292216 -4.8265880389989 1.38892009855418e-06 0.000642552270200852
"TPX2" 5185.45717126821 -0.632658107837965 0.131176576044068 -4.8229503080293 1.41450219700331e-06 0.000642552270200852
"TUBB3" 1603.10839760645 -0.645006023064949 0.133705818559308 -4.82406846624139 1.40659097831206e-06 0.000642552270200852
"SEMA3F" 1723.81943675838 -0.470374710773428 0.0975764349129442 -4.82057692713499 1.4314364387638e-06 0.00064641985531704
"HSP90AA1" 50589.6260539912 -0.58967788829158 0.122426387090986 -4.81659144162556 1.46031259695456e-06 0.000655603497474863
"ATP5C1" 1606.66799476705 -0.286526845804984 0.0596913658320139 -4.80013887789636 1.58555639683293e-06 0.000707692817353861
"ARL6IP1" 4878.48478314846 -0.505294242204223 0.105413192261355 -4.79346305110869 1.63926662157906e-06 0.000727436407737712
"QPRT" 2557.09177637045 -0.395165909508992 0.0824909060131188 -4.79041786068088 1.66434345533354e-06 0.000734319810723882
"KIFC1" 1460.29839545232 -0.659055466503515 0.137696524425179 -4.78628977205324 1.69892717833384e-06 0.000745295082746795
"CSF1" 512.681894023954 0.80975166819011 0.169223889287861 4.78509075519868 1.7091008868975e-06 0.000745482490532182
"DHCR7" 2240.49709822179 -0.57562301235157 0.120352096241435 -4.78282498043765 1.7284861705709e-06 0.000745482490532182
"PRRT3" 922.974804739353 -0.497604764638135 0.104030938411499 -4.78323825812121 1.72493460656742e-06 0.000745482490532182
"PREX2" 201.270085700298 -1.07220734806465 0.22492801185159 -4.76689114547505 1.87090324133129e-06 0.000802397999089404
"PSRC1" 383.928052265108 -0.758898374050666 0.159475938393775 -4.75870141724332 1.94842404306118e-06 0.000831002854365593
"TGM1" 39.5032939437112 1.76902108681875 0.371995309435528 4.75549299130435 1.97962728608481e-06 0.000839646335650446
"C22orf23" 197.425931873341 0.699138163353102 0.147140712149181 4.75149367663974 2.01919475038602e-06 0.000851722972456783
"RIOK3" 1172.85803152262 0.414176905452614 0.0871918487219636 4.75017919132942 2.03236476383659e-06 0.000852593677157024
"GDF11" 894.772847256377 -0.485885519160218 0.102560804058891 -4.73753617299274 2.16332250984175e-06 0.000902599288481258
"BORA" 262.112413939461 -0.646145693719914 0.136573597777741 -4.73111717223299 2.23287584758546e-06 0.000920204991691227
"CTDSPL" 1142.00824727993 -0.389064868454919 0.0822488761520344 -4.73033659129573 2.24147887776813e-06 0.000920204991691227
"NYNRIN" 514.532445690689 -1.03198451064402 0.218113513752939 -4.7314102317061 2.22965414020185e-06 0.000920204991691227
"GABRA2" 779.198076901523 -0.937841055189715 0.198491622171172 -4.72483949161821 2.30297181728974e-06 0.000930521823228069
"NR2F1" 580.39308649986 -0.84718105174304 0.179282309926515 -4.72540236730711 2.29660156476653e-06 0.000930521823228069
"ZNF768" 1848.65324405423 0.410919118661487 0.0869402790974934 4.72645272050126 2.28475958182141e-06 0.000930521823228069
"PHC2" 2444.53062334291 0.324044648755686 0.068626105820688 4.7218860065057 2.33667643959125e-06 0.000939197121818954
"HNRNPH2" 1641.16611031728 -0.565578740663074 0.119973246128525 -4.71420719963831 2.42653651490566e-06 0.000970235459631809
"CDKN1B" 1703.49770545546 -0.451578947053077 0.095831438902637 -4.71222129422342 2.45031077201452e-06 0.000974665067189402
"FEM1B" 983.723182671037 0.336071920142461 0.0713486781079933 4.71027535554034 2.47382337640185e-06 0.000978945467043145
"KHDRBS1" 4683.86769668489 -0.332759156147756 0.0706887765002142 -4.7073831607023 2.50917010225329e-06 0.000987840967948641
"P4HA2" 518.688087616088 0.69628484316557 0.147963408156 4.70579078870273 2.52883756617955e-06 0.000990504387528593
"RAPH1" 449.30511040366 0.650765276908393 0.138655071266101 4.69341129008885 2.68686531592083e-06 0.00104705913859514
"GPD2" 2069.0652650091 -0.382912927855733 0.0816701671629771 -4.68852876340525 2.75176242136942e-06 0.00106693333883096
"FHDC1" 2027.29139323402 -0.584045611519083 0.124720957209332 -4.68281854619526 2.82956977442808e-06 0.00109158829941127
"WSCD2" 477.711621886512 -1.25442485409215 0.268028017061215 -4.68020047995822 2.86594527497862e-06 0.00110009309380054
"CDKN2C" 257.611324633509 -0.874646251128254 0.187064622011051 -4.67563690945571 2.93042694459863e-06 0.0011137073095883
"HOXD8" 89.3288812246265 0.883664062937416 0.188961501784537 4.67642379316509 2.91921011812596e-06 0.0011137073095883
"USP5" 2942.39628451055 -0.375151019430001 0.0803498502121101 -4.66896974219199 3.02713954257552e-06 0.00114479557972179
"SORCS1" 224.921757783522 -1.13523392466723 0.243356684197504 -4.66489724089885 3.08771300220901e-06 0.00116197905480189
"UHRF1" 1930.39073470176 -0.740401552001796 0.159170669676244 -4.65162051216965 3.29336720510475e-06 0.00123332585529703
"PROSER1" 1358.75113533884 0.4337477917011 0.0932975917891616 4.64907810998277 3.3342193685164e-06 0.00124256320835439
"POLR3C" 624.887201724365 0.445850796835661 0.0960305829889201 4.6428000638828 3.43718927875629e-06 0.00127474889338223
"SEMA6A" 235.764412112041 -1.04883205331846 0.226056865289154 -4.63968237362257 3.48945077683616e-06 0.00128514837471432
"WARS" 4192.51022205408 0.736685631243684 0.158798070548061 4.63913464881001 3.49871056812938e-06 0.00128514837471432
"FKTN" 1015.4996150701 0.358380335328012 0.0773259963623845 4.63466818647225 3.57510467358488e-06 0.00130695612281482
"TRHDE" 4026.87207225475 -0.788070233424301 0.170283907952508 -4.62797831515644 3.69252669311745e-06 0.00134348471199349
"PLOD1" 3611.18545381816 -0.312088767937199 0.0674818221669388 -4.62478276246222 3.74991206936945e-06 0.00135792806398817
"ZFAND1" 703.623263720419 0.425435108987399 0.0920428074072503 4.62214398899231 3.79794239225558e-06 0.0013688640256031
"SUMO2" 4757.21206163719 -0.300365628237214 0.0650107028779015 -4.62024889657537 3.83279965710817e-06 0.00137497210129063
"FOXD1" 979.867278084687 0.911603919750672 0.197420617732016 4.61757201564483 3.88255961790663e-06 0.00137841150927401
"NDRG4" 242.634577948927 -0.649340258199174 0.140588317887554 -4.61873552480038 3.86085578662095e-06 0.00137841150927401
"QRICH1" 1699.53871594763 -0.275659166361183 0.0597073098826988 -4.61684116907534 3.89625240995781e-06 0.00137841150927401
"PTPLAD1" 2923.56579292056 -0.304065775768177 0.0658864464804963 -4.61499734787164 3.93100336103526e-06 0.00138432627535173
"GDI2" 2648.40193943458 -0.242320806719635 0.0525265799884825 -4.61329876745772 3.96327966530594e-06 0.00138931954294766
"C2orf18" 1049.22052757009 0.450652495304316 0.0979509365362069 4.600798228588 4.20874965692649e-06 0.00146201679258935
"PSMD1" 3676.64966892595 -0.459001335743966 0.0997628594225862 -4.60092401521571 4.20620857626262e-06 0.00146201679258935
"PRRC2B" 9300.51753804157 0.253375889258575 0.0550920099842931 4.59914040767097 4.24237791371807e-06 0.00146706014610872
"FSCN1" 4332.13303984577 -0.58503135551028 0.127486724676197 -4.58895902295867 4.45461854267714e-06 0.00153354737901939
